ID,Total Cost per Month,Rental Type,Number of Bedrooms,Postcode,Date Listed,Number of Bathrooms,Number of Living Rooms,Distance to First Public Transport Hub (Miles),First Public Transport Hub Name,Distance to Second Public Transport Hub (Miles),Second Public Transport Hub Name,Cost per Bedroom,Bedrooms to Bathrooms Ratio,Bedrooms to Living Rooms Ratio,Zone
63361016,2700.0,Property,2.0,se1,2022-11-30,2.0,,0.3,Borough,0.4,London Bridge,1350.0,1.0,,1
63345099,2700.0,Property,2.0,se1,2022-11-28,2.0,,0.4,Borough,0.5,London Bridge,1350.0,1.0,,1
63298087,2700.0,Semi-Detached House,3.0,sw14,2022-11-22,2.0,,0.4,North Sheen,0.5,Mortlake,900.0,1.5,,3
63403870,2700.0,Terraced House,3.0,n14,2022-12-06,3.0,1.0,0.5,Oakwood,0.6,Southgate,900.0,1.0,3.0,5
63416004,2700.0,Terraced House,2.0,sw1,2022-12-07,2.0,1.0,0.2,Pimlico,0.2,St George Wharf Pier,1350.0,1.0,2.0,1
59853961,2700.0,Flat,2.0,sw6,2022-12-15,2.0,1.0,0.4,Wandsworth Riverside Quarter Pier,0.5,Wandsworth Town,1350.0,1.0,2.0,2
62795687,2700.0,Flat,2.0,sw15,2022-11-03,2.0,1.0,0.1,East Putney,0.4,Putney,1350.0,1.0,2.0,2
62439520,2700.0,Terraced House,2.0,sw1,2022-09-15,2.0,1.0,0.2,Pimlico,0.2,St George Wharf Pier,1350.0,1.0,2.0,1
62615288,2700.0,Flat,2.0,n8,2022-10-10,2.0,1.0,0.5,Hornsey,0.9,Crouch Hill,1350.0,1.0,2.0,3
62623064,2700.0,Terraced House,4.0,e17,2022-10-12,2.0,2.0,2.5,Long Eaton,3.1,Spondon,675.0,2.0,2.0,
62623690,2700.0,Flat,2.0,n8,2022-10-11,2.0,,0.4,Hornsey,0.7,Harringay,1350.0,1.0,,3
62629394,2700.0,Flat,2.0,n8,2022-10-12,1.0,1.0,0.5,Hornsey,0.7,Harringay,1350.0,2.0,2.0,3
62683603,2700.0,Flat,2.0,w3,2022-10-19,2.0,1.0,0.1,North Acton,0.4,Acton Main Line,1350.0,1.0,2.0,2
62887234,2700.0,Flat,2.0,w4,2022-11-15,2.0,,0.1,Chiswick Park,0.2,Gunnersbury,1350.0,1.0,,3
63405873,2700.0,Semi-Detached House,3.0,n12,2022-12-06,1.0,1.0,0.4,West Finchley,0.6,Woodside Park,900.0,3.0,3.0,4
63462959,2704.0,Flat,2.0,nw6,2022-12-14,,,0.2,West Hampstead Thameslink,0.3,Brondesbury,1352.0,,,2
62838054,2708.0,Flat,1.0,sw5,2022-11-08,1.0,1.0,0.2,Earl's Court,0.4,West Brompton,2708.0,1.0,1.0,2
63080792,2708.0,Flat,1.0,e1,2022-11-18,1.0,1.0,0.2,Aldgate East,0.3,Aldgate,2708.0,1.0,1.0,1
63465679,2708.0,Flat,2.0,e1,2022-12-14,2.0,1.0,0.2,Shoreditch High Street,0.3,London Liverpool Street,1354.0,1.0,2.0,1
50226607,2708.0,Flat,1.0,sw3,2022-12-14,1.0,1.0,0.0,Cadogan Pier,0.7,Sloane Square,2708.0,1.0,1.0,1
63285308,2708.0,Flat,2.0,n1,2022-11-21,1.0,1.0,0.5,Essex Road,0.6,Haggerston,1354.0,2.0,2.0,2
63469649,2708.0,Flat,2.0,sw5,2022-12-15,1.0,1.0,0.2,Earl's Court,0.5,West Brompton,1354.0,2.0,2.0,2
46718520,2708.0,Flat,2.0,w8,2022-12-16,1.0,1.0,0.1,High Street Kensington,0.6,Earl's Court,1354.0,2.0,2.0,1
63288205,2708.0,Flat,2.0,n1,2022-11-21,1.0,1.0,0.2,Angel,0.6,Caledonian Road and Barnsbury,1354.0,2.0,2.0,1
63458767,2708.0,Flat,1.0,nw8,2022-12-14,1.0,1.0,0.5,St. John's Wood,0.5,London Marylebone Retirement,2708.0,1.0,1.0,
60584815,2708.0,Flat,2.0,e9,2022-12-08,2.0,1.0,0.2,Hackney Central,0.3,London Fields,1354.0,1.0,2.0,2
63426058,2708.0,Flat,2.0,sw6,2022-12-08,2.0,1.0,0.1,Chelsea Harbour Pier,0.1,Imperial Wharf,1354.0,1.0,2.0,2
63480733,2708.0,Flat,2.0,sw6,2022-12-16,2.0,1.0,0.1,Chelsea Harbour Pier,0.1,Imperial Wharf,1354.0,1.0,2.0,2
63438989,2708.0,Flat,1.0,sw5,2022-12-09,1.0,1.0,0.2,Earl's Court,0.4,West Brompton,2708.0,1.0,1.0,2
62570883,2708.0,Flat,2.0,sw5,2022-10-04,1.0,1.0,0.2,Earl's Court,0.4,West Brompton,1354.0,2.0,2.0,2
63472411,2708.0,Flat,1.0,w2,2022-12-15,1.0,1.0,0.3,Marble Arch,0.4,Edgware Road Circle,2708.0,1.0,1.0,1
54702885,2708.0,Maisonette,3.0,e1,2022-12-17,1.0,,0.3,Whitechapel,0.3,Whitechapel,902.6666666666666,3.0,,2
63471534,2708.0,Flat,2.0,sw3,2022-12-15,1.0,1.0,0.3,Cadogan Pier,0.7,Chelsea Harbour Pier,1354.0,2.0,2.0,
43483972,2708.0,Terraced House,4.0,n15,2022-12-17,1.0,1.0,0.4,Stamford Hill,0.5,Manor House,677.0,4.0,4.0,3
62850041,2708.0,Flat,1.0,sw11,2022-11-10,1.0,1.0,0.3,Chelsea Harbour Pier,0.3,Imperial Wharf,2708.0,1.0,1.0,2
55751949,2708.0,Flat,1.0,sw1,2022-12-14,1.0,1.0,0.0,Sloane Square,0.6,London Victoria,2708.0,1.0,1.0,1
60348374,2708.0,Flat,1.0,sw1,2022-11-28,1.0,1.0,0.1,Knightsbridge,0.3,Hyde Park Corner,2708.0,1.0,1.0,1
62798068,2708.0,Flat,1.0,sw1,2022-11-03,1.0,1.0,0.2,Pimlico,0.3,Millbank Millennium Pier,2708.0,1.0,1.0,1
62818732,2708.0,Flat,2.0,sw1,2022-11-07,1.0,1.0,0.4,Sloane Square,0.5,London Victoria,1354.0,2.0,2.0,1
63481799,2708.0,Flat,1.0,sw1,2022-12-16,1.0,1.0,0.1,St. James's Park,0.3,Victoria,2708.0,1.0,1.0,1
62602124,2708.0,Flat,2.0,w1,2022-10-07,2.0,1.0,0.2,Marylebone,0.2,London Marylebone,1354.0,1.0,2.0,1
44978546,2708.0,Flat,2.0,sw10,2022-12-05,1.0,1.0,0.5,Fulham Broadway,0.5,West Brompton,1354.0,2.0,2.0,2
62360513,2708.0,Flat,2.0,sw10,2022-09-06,1.0,1.0,0.4,West Brompton,0.4,West Brompton,1354.0,2.0,2.0,2
62957983,2708.0,Flat,1.0,sw10,2022-11-16,1.0,1.0,0.5,Gloucester Road,0.5,South Kensington,2708.0,1.0,1.0,1
57408576,2708.0,Flat,1.0,w2,2022-12-12,1.0,1.0,0.3,Marble Arch,0.4,Edgware Road Circle,2708.0,1.0,1.0,1
63436726,2708.0,Flat,1.0,w2,2022-12-09,1.0,1.0,0.3,Marble Arch,0.4,Edgware Road Circle,2708.0,1.0,1.0,1
63496545,2708.0,Flat,2.0,w2,2022-12-20,2.0,1.0,0.1,Paddington,0.2,Lancaster Gate,1354.0,1.0,2.0,1
63401971,2708.0,Flat,1.0,w10,2022-12-05,1.0,1.0,0.6,Kensal Green,0.6,Ladbroke Grove,2708.0,1.0,1.0,2
33363280,2708.0,Flat,2.0,e1,2022-12-17,,,0.2,Stepney Green,0.5,Whitechapel,1354.0,,,2
62854797,2708.0,Studio,1.0,e1,2022-11-10,1.0,1.0,0.1,Tower Gateway,0.2,Tower Hill,2708.0,1.0,1.0,1
61993618,2708.0,Flat,1.0,e14,2022-07-20,1.0,1.0,0.1,Canary Wharf Pier,0.2,Westferry,2708.0,1.0,1.0,2
57094795,2708.0,Flat,2.0,w1,2020-12-01,2.0,,0.2,Regent's Park,0.2,Great Portland Street,1354.0,1.0,,1
63432894,2708.0,Maisonette,3.0,w3,2022-12-08,2.0,1.0,0.6,Acton Central,0.7,Turnham Green,902.6666666666666,1.5,3.0,2
63399300,2708.0,Flat,1.0,w6,2022-12-05,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63397900,2708.0,Flat,1.0,w6,2022-12-05,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63395921,2708.0,Flat,1.0,w6,2022-12-04,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63395788,2708.0,Flat,1.0,w6,2022-12-04,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
63387330,2708.0,Flat,1.0,w6,2022-12-02,1.0,1.0,0.1,Ravenscourt Park,0.4,Stamford Brook,2708.0,1.0,1.0,2
63382708,2708.0,Flat,1.0,w6,2022-12-02,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63372982,2708.0,Flat,1.0,w6,2022-12-05,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63372227,2708.0,Flat,1.0,w6,2022-12-01,1.0,1.0,0.1,Ravenscourt Park,0.4,Stamford Brook,2708.0,1.0,1.0,2
63362932,2708.0,Flat,1.0,w6,2022-11-30,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
48848966,2708.0,Flat,2.0,ec1,2022-11-15,2.0,1.0,0.1,Old Street,0.1,Old Street,1354.0,1.0,2.0,1
63399983,2708.0,Studio,1.0,ec1,2022-12-05,1.0,,0.2,Old Street,0.2,Old Street,2708.0,1.0,,1
63362753,2708.0,Flat,1.0,w6,2022-11-30,1.0,,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,,2
63354120,2708.0,Flat,1.0,w6,2022-11-29,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63353579,2708.0,Flat,1.0,w6,2022-11-29,1.0,1.0,0.2,Stamford Brook,0.2,Ravenscourt Park,2708.0,1.0,1.0,2
63353559,2708.0,Flat,1.0,w6,2022-11-29,1.0,1.0,0.2,Stamford Brook,0.2,Ravenscourt Park,2708.0,1.0,1.0,2
63353516,2708.0,Flat,1.0,w6,2022-11-29,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
63351424,2708.0,Flat,1.0,w6,2022-11-29,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63335839,2708.0,Flat,1.0,w6,2022-11-27,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
63305776,2708.0,Flat,1.0,nw8,2022-11-23,1.0,1.0,0.5,St. John's Wood,0.5,London Marylebone Retirement,2708.0,1.0,1.0,
63334780,2708.0,Flat,1.0,w6,2022-11-26,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63317478,2708.0,Flat,1.0,w6,2022-11-24,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63314826,2708.0,Flat,1.0,w6,2022-11-24,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
63308755,2708.0,Flat,1.0,w6,2022-11-23,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
63307817,2708.0,Flat,1.0,w6,2022-11-23,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63301785,2708.0,Flat,1.0,w6,2022-11-23,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63399301,2708.0,Flat,1.0,w6,2022-12-05,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
59899439,2708.0,Flat,1.0,w6,2021-10-07,1.0,1.0,,,,,2708.0,1.0,1.0,
63406073,2708.0,Flat,1.0,w6,2022-12-06,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
63420550,2708.0,Flat,1.0,w6,2022-12-07,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
61953467,2708.0,Flat,1.0,e14,2022-07-14,1.0,1.0,0.1,Canary Wharf Pier,0.2,Westferry,2708.0,1.0,1.0,2
62793237,2708.0,Flat,1.0,sw3,2022-11-02,1.0,1.0,0.3,South Kensington,0.5,Sloane Square,2708.0,1.0,1.0,1
62881265,2708.0,Studio,1.0,sw3,2022-11-15,1.0,1.0,0.1,Sloane Square,0.7,London Victoria,2708.0,1.0,1.0,1
62881945,2708.0,Studio,1.0,sw3,2022-11-15,1.0,1.0,0.1,Sloane Square,0.7,London Victoria,2708.0,1.0,1.0,1
63496719,2708.0,Flat,1.0,w11,2022-12-20,1.0,1.0,0.3,Ladbroke Grove,0.4,Westbourne Park,2708.0,1.0,1.0,2
63496190,2708.0,Flat,1.0,w11,2022-12-20,1.0,1.0,0.3,Ladbroke Grove,0.4,Westbourne Park,2708.0,1.0,1.0,2
63472761,2708.0,Flat,1.0,w11,2022-12-15,1.0,1.0,0.4,Holland Park,0.4,Ladbroke Grove,2708.0,1.0,1.0,2
63420329,2708.0,Flat,1.0,w11,2022-12-07,1.0,1.0,0.3,Ladbroke Grove,0.4,Holland Park,2708.0,1.0,1.0,2
63360580,2708.0,Flat,1.0,w11,2022-11-30,1.0,1.0,0.2,Notting Hill Gate,0.5,Holland Park,2708.0,1.0,1.0,1
62805666,2708.0,Flat,2.0,w11,2022-11-04,1.0,1.0,0.2,Notting Hill Gate,0.4,Bayswater,1354.0,2.0,2.0,1
62781418,2708.0,Flat,1.0,w14,2022-11-01,1.0,1.0,0.2,Kensington (Olympia),0.2,Kensington Olympia,2708.0,1.0,1.0,2
62127052,2708.0,Flat,2.0,nw1,2022-08-05,1.0,1.0,0.5,Caledonian Road,0.5,Kentish Town,1354.0,2.0,2.0,2
63378221,2708.0,Flat,2.0,nw1,2022-12-02,1.0,1.0,0.1,Euston,0.1,London Euston,1354.0,2.0,2.0,1
63481323,2708.0,Terraced House,1.0,nw1,2022-12-16,1.0,1.0,0.4,Kentish Town,0.5,Camden Road,2708.0,1.0,1.0,2
63090139,2708.0,Flat,2.0,w14,2022-11-18,2.0,1.0,0.3,West Kensington,0.3,Kensington Olympia,1354.0,1.0,2.0,2
56177071,2708.0,Flat,3.0,nw7,2022-12-05,2.0,1.0,0.5,Mill Hill Broadway,1.0,Edgware,902.6666666666666,1.5,3.0,4
63497307,2708.0,Flat,1.0,nw1,2022-12-20,2.0,1.0,0.1,London Marylebone,0.1,Marylebone,2708.0,0.5,1.0,1
63414608,2708.0,Flat,1.0,nw1,2022-12-07,1.0,,0.2,London Marylebone,0.2,Marylebone,2708.0,1.0,,1
63377290,2708.0,Flat,1.0,nw5,2022-12-01,1.0,1.0,0.3,Kentish Town,0.3,Kentish Town,2708.0,1.0,1.0,2
62764618,2708.0,Flat,2.0,nw1,2022-10-29,2.0,,0.1,London Marylebone,0.1,Marylebone,1354.0,1.0,,1
62609439,2708.0,Flat,2.0,nw2,2022-12-15,2.0,1.0,0.6,Golders Green,0.7,Cricklewood,1354.0,1.0,2.0,3
40306704,2708.0,Flat,1.0,wc2,2022-10-05,1.0,,0.2,Covent Garden,0.3,Temple,2708.0,1.0,,1
63464805,2708.0,Flat,1.0,w6,2022-12-14,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
62593631,2708.0,Flat,2.0,n2,2022-10-07,,,0.4,East Finchley,1.0,Highgate,1354.0,,,3
63427554,2708.0,Flat,1.0,w6,2022-12-08,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63408745,2708.0,Flat,1.0,w6,2022-12-06,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63301780,2708.0,Flat,1.0,w6,2022-11-23,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
63335838,2708.0,Flat,1.0,w6,2022-11-27,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
63299720,2708.0,Flat,1.0,w6,2022-11-23,,,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,,,2
63457730,2708.0,Studio,1.0,sw11,2022-12-13,1.0,,0.2,Battersea Power Station,0.3,Battersea Park,2708.0,1.0,,1
46136147,2708.0,Studio,1.0,sw11,2022-12-07,1.0,1.0,0.3,Nine Elms,0.3,Battersea Power Station,2708.0,1.0,1.0,1
57117326,2708.0,Maisonette,2.0,sw6,2022-11-25,2.0,1.0,0.5,Parsons Green,0.7,Putney Bridge,1354.0,1.0,2.0,2
63293341,2708.0,Flat,1.0,sw6,2022-11-22,1.0,1.0,0.2,Fulham Broadway,0.3,West Brompton,2708.0,1.0,1.0,2
63356049,2708.0,Flat,2.0,sw6,2022-11-29,1.0,1.0,0.2,Imperial Wharf,0.2,Chelsea Harbour Pier,1354.0,2.0,2.0,2
63301603,2708.0,Studio,1.0,w6,2022-11-23,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
62764612,2708.0,Flat,2.0,w1,2022-10-29,1.0,,0.1,Edgware Road Circle,0.2,Marylebone,1354.0,2.0,,1
60013983,2708.0,Flat,1.0,se17,2022-10-17,1.0,1.0,0.2,Elephant & Castle,0.3,Elephant and Castle,2708.0,1.0,1.0,1
63447725,2708.0,Flat,2.0,nw11,2022-12-12,,,0.4,Golders Green,0.5,Brent Cross,1354.0,,,3
62792556,2708.0,Flat,2.0,w11,2022-11-02,1.0,1.0,0.2,Notting Hill Gate,0.4,Bayswater,1354.0,2.0,2.0,1
57848080,2708.0,Terraced House,1.0,w11,2022-12-01,1.0,1.0,0.2,Notting Hill Gate,0.4,Holland Park,2708.0,1.0,1.0,1
45610593,2708.0,Flat,1.0,w6,2022-12-01,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
55119289,2708.0,Flat,3.0,n7,2022-11-28,2.0,1.0,0.5,Upper Holloway,0.5,Holloway Road,902.6666666666666,1.5,3.0,2
57983057,2708.0,Flat,3.0,n7,2022-12-08,2.0,1.0,0.5,Arsenal,0.5,Holloway Road,902.6666666666666,1.5,3.0,2
63496491,2708.0,Flat,3.0,n7,2022-12-20,2.0,,0.4,Upper Holloway,0.6,Holloway Road,902.6666666666666,1.5,,2
47815254,2708.0,Flat,2.0,nw3,2022-10-24,1.0,1.0,0.1,Hampstead,0.5,Finchley Road and Frognal,1354.0,2.0,2.0,2
58389466,2708.0,Flat,1.0,nw3,2021-04-23,1.0,,0.2,Finchley Road,0.3,Swiss Cottage,2708.0,1.0,,2
63471651,2708.0,Flat,2.0,nw3,2022-12-15,2.0,1.0,0.1,Swiss Cottage,0.3,Finchley Road,1354.0,1.0,2.0,2
63287648,2708.0,Flat,1.0,sw7,2022-11-21,1.0,1.0,0.2,Gloucester Road,0.3,South Kensington,2708.0,1.0,1.0,1
63477147,2708.0,Flat,2.0,e14,2022-12-16,2.0,1.0,0.2,Blackwall,0.2,All Saints,1354.0,1.0,2.0,2
63435915,2708.0,Studio,1.0,e14,2022-12-09,1.0,1.0,0.2,Canary Wharf,0.2,South Quay,2708.0,1.0,1.0,2
62819838,2708.0,Flat,2.0,e14,2022-11-07,2.0,1.0,0.2,Blackwall,0.2,East India Pier,1354.0,1.0,2.0,2
62769852,2708.0,Flat,1.0,e14,2022-10-31,1.0,1.0,0.0,Westferry,0.3,Canary Wharf Pier,2708.0,1.0,1.0,2
63314007,2708.0,Flat,2.0,n16,2022-11-24,,,0.7,Canonbury,0.8,Arsenal,1354.0,,,2
56545581,2708.0,Flat,4.0,n7,2022-12-05,2.0,1.0,0.5,Holloway Road,0.6,Caledonian Road,677.0,2.0,4.0,2
52000012,2708.0,Flat,1.0,w6,2022-11-29,1.0,,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,,2
63346526,2708.0,Flat,3.0,nw4,2022-11-28,2.0,1.0,0.4,Hendon Central,0.8,Brent Cross,902.6666666666666,1.5,3.0,3
59934863,2708.0,Flat,1.0,w6,2022-11-29,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
62258591,2708.0,Flat,1.0,w6,2022-08-23,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
62180417,2708.0,Flat,1.0,w6,2022-08-12,1.0,,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,,2
62170395,2708.0,Flat,1.0,w6,2022-08-11,1.0,,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,,2
62135797,2708.0,Flat,1.0,w6,2022-08-08,1.0,,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,,2
62133955,2708.0,Flat,1.0,w6,2022-08-06,1.0,,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,,2
62126922,2708.0,Flat,1.0,w6,2022-11-02,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
59447544,2708.0,Flat,1.0,w6,2022-11-02,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
62098187,2708.0,Flat,1.0,w6,2022-11-24,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
60708350,2708.0,Flat,1.0,w6,2022-12-19,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
60165066,2708.0,Flat,1.0,w6,2022-11-29,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
62112636,2708.0,Flat,1.0,w6,2022-08-04,1.0,,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,,2
63447546,2708.0,Flat,2.0,nw11,2022-12-12,,,0.4,Golders Green,0.5,Brent Cross,1354.0,,,3
60149838,2708.0,Flat,1.0,w6,2022-11-29,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2708.0,1.0,1.0,2
60134310,2708.0,Flat,1.0,w6,2022-11-23,,,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,,,2
60147515,2708.0,Flat,1.0,w6,2022-12-13,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2708.0,1.0,1.0,2
63297598,2709.0,Flat,1.0,se1,2022-11-22,1.0,1.0,0.2,Borough,0.3,London Bridge,2709.0,1.0,1.0,1
63400325,2709.0,Flat,2.0,se13,2022-12-05,1.0,1.0,0.2,Ladywell,0.5,Lewisham Retirement,1354.5,2.0,2.0,3
62802442,2709.0,Flat,1.0,nw6,2022-11-03,1.0,1.0,0.2,Brondesbury,0.3,Kilburn,2709.0,1.0,1.0,2
62740081,2709.0,Flat,1.0,sw5,2022-10-26,1.0,1.0,0.1,Earl's Court,0.4,West Brompton,2709.0,1.0,1.0,2
63450692,2709.0,Flat,1.0,sw3,2022-12-12,1.0,1.0,0.4,Sloane Square,0.4,South Kensington,2709.0,1.0,1.0,1
63402573,2709.0,Flat,1.0,se1,2022-12-05,,,0.1,Elephant & Castle,0.2,Elephant and Castle,2709.0,,,1
63301694,2709.0,Flat,2.0,sw5,2022-11-23,1.0,1.0,0.2,Earl's Court,0.4,West Brompton,1354.5,2.0,2.0,2
63479506,2709.0,Flat,1.0,e1,2022-12-16,1.0,1.0,0.3,Tower Gateway,0.3,Aldgate East,2709.0,1.0,1.0,1
62997207,2709.0,Flat,2.0,n1,2022-11-16,1.0,1.0,0.2,Angel,0.6,Caledonian Road and Barnsbury,1354.5,2.0,2.0,1
61691237,2709.0,Flat,1.0,nw3,2022-06-13,1.0,1.0,0.1,Swiss Cottage,0.3,South Hampstead,2709.0,1.0,1.0,2
63416710,2709.0,Flat,2.0,sw6,2022-12-07,2.0,1.0,0.1,Chelsea Harbour Pier,0.1,Imperial Wharf,1354.5,1.0,2.0,2
62263230,2709.0,Flat,1.0,e14,2022-08-23,1.0,1.0,0.2,Crossharbour & London Arena,0.2,South Quay,2709.0,1.0,1.0,2
63474246,2709.0,Flat,2.0,w14,2022-12-15,1.0,1.0,0.0,Barons Court,0.3,West Kensington,1354.5,2.0,2.0,2
63358024,2709.0,Flat,1.0,w6,2022-11-29,1.0,,0.1,Ravenscourt Park,0.3,Stamford Brook,2709.0,1.0,,2
63439337,2709.0,Flat,1.0,sw1,2022-12-09,1.0,1.0,0.2,Millbank Millennium Pier,0.4,Lambeth Pier,2709.0,1.0,1.0,
63360762,2709.0,Flat,2.0,sw6,2022-11-30,2.0,1.0,0.1,Imperial Wharf,0.1,Chelsea Harbour Pier,1354.5,1.0,2.0,2
62680397,2709.0,Flat,2.0,sw19,2022-10-19,1.0,1.0,0.2,Haydons Road,0.6,Wimbledon Park,1354.5,2.0,2.0,3
63467667,2709.0,Flat,1.0,ec4,2022-12-15,1.0,1.0,0.3,Chancery Lane,0.3,Temple,2709.0,1.0,1.0,1
63402543,2709.0,Flat,2.0,ec1,2022-12-05,1.0,1.0,0.2,Chancery Lane,0.3,Farringdon,1354.5,2.0,2.0,1
63448756,2709.0,Flat,2.0,sw1,2022-12-12,2.0,,0.3,Pimlico,0.4,London Victoria,1354.5,1.0,,1
63372029,2710.0,Flat,1.0,w6,2022-12-01,1.0,1.0,0.2,Stamford Brook,0.2,Ravenscourt Park,2710.0,1.0,1.0,2
62041036,2720.0,Flat,1.0,e14,2022-07-26,1.0,,0.0,Limehouse,0.0,Limehouse,2720.0,1.0,,2
63315051,2725.0,Flat,3.0,n7,2022-11-24,2.0,1.0,0.4,Upper Holloway,0.6,Holloway Road,908.3333333333334,1.5,3.0,2
63318806,2729.0,Flat,1.0,sw11,2022-11-24,,,0.4,Queenstown Road (Battersea),0.4,Battersea Park,2729.0,,,2
37680489,2730.0,Flat,2.0,e1,2022-11-24,2.0,,0.3,Shadwell,0.3,Shadwell,1365.0,1.0,,2
55637794,2730.0,Flat,2.0,e1,2022-11-23,2.0,,0.3,Aldgate East,0.4,Aldgate,1365.0,1.0,,1
59373929,2730.0,Flat,1.0,e1,2022-11-16,,,0.2,Shadwell,0.3,Shadwell,2730.0,,,2
63292632,2730.0,Flat,3.0,e1,2022-11-22,2.0,,0.3,Stepney Green,0.5,Limehouse,910.0,1.5,,2
50537339,2730.0,Flat,2.0,e1,2022-11-25,2.0,,0.2,Aldgate East,0.4,Whitechapel,1365.0,1.0,,1
63436323,2730.0,Flat,1.0,nw1,2022-12-09,1.0,1.0,0.1,Baker Street,0.3,Marylebone,2730.0,1.0,1.0,1
63401139,2730.0,Flat,1.0,w1,2022-12-05,1.0,1.0,0.1,Tottenham Court Road,0.2,Tottenham Court Road,2730.0,1.0,1.0,1
40090039,2730.0,Flat,2.0,e1,2022-11-25,,,0.1,Shadwell,0.1,Shadwell,1365.0,,,2
62440256,2730.0,Flat,1.0,w6,2022-09-15,1.0,1.0,0.1,Ravenscourt Park,0.3,Stamford Brook,2730.0,1.0,1.0,2
61200662,2730.0,Flat,2.0,n7,2022-11-24,2.0,,0.2,Holloway Road,0.2,Drayton Park,1365.0,1.0,,2
62430725,2730.0,Flat,1.0,w6,2022-09-14,1.0,,0.2,Stamford Brook,0.2,Ravenscourt Park,2730.0,1.0,,2
62424271,2730.0,Flat,1.0,w6,2022-09-14,1.0,1.0,0.2,Ravenscourt Park,0.2,Stamford Brook,2730.0,1.0,1.0,2
